job_role,country,company_name
Data Scientist,United States of America,Authentix
Data Scientist,United States of America,Aylo Health
Data Scientist,United States of America,Biz2Credit Inc
Data Scientist,United States of America,Blueprint Medicines
Data Scientist,United States of America,Boson Motors
Data Scientist,United States of America,Brightspeed
Data Scientist,United States of America,"Broadridge Financial Solutions, Inc."
Data Scientist,United States of America,Cardinal Point Captains
Data Scientist,United States of America,Coffee Data Project
Data Scientist,United States of America,"Coherent, Inc."
Data Scientist,United States of America,"Discover Financial Services, Inc."
Data Scientist,United States of America,DreamlineAI
Data Scientist,United States of America,Dwellsy
Data Scientist,United States of America,EQT Corporation
Data Scientist,United States of America,Eastman Chemical Company
Data Scientist,United States of America,EcoMetric
Data Scientist,United States of America,Enterprise Products Partners L.P.
Data Scientist,United States of America,Environmental Incentives
Data Scientist,United States of America,Epidemic Sound
Data Scientist,United States of America,FEDITC - Federal IT Consulting
Data Scientist,United States of America,Federal Reserve Bank of San Francisco
Data Scientist,United States of America,Ferrellgas
Data Scientist,United States of America,Frankenmuth Insurance
Data Scientist,United States of America,"Fusion Risk Management, Inc."
Data Scientist,United States of America,Gemic
Data Scientist,United States of America,GenAI World Association
Data Scientist,United States of America,Global Systems Engineering
Data Scientist,United States of America,Horbath
Data Scientist,United States of America,Idaho Digital Learning
Data Scientist,United States of America,Integrated Capital Services Ltd
Data Scientist,United States of America,Janus Health
Data Scientist,United States of America,Joby Aviation
Data Scientist,United States of America,Leo Burnett Worldwide
Data Scientist,United States of America,Lobus
Data Scientist,United States of America,Long Beach-Compton Data Science Learning Community
Data Scientist,United States of America,Lotus Project
Data Scientist,United States of America,ManipalCigna Health Insurance Company Limited.
Data Scientist,United States of America,"Material Holdings, Llc."
Data Scientist,United States of America,"Midwest Tape, LLC"
Data Scientist,United States of America,Mitratech Holdings Inc.
Data Scientist,United States of America,MoreYeahs
Data Scientist,United States of America,Netrevenue
Data Scientist,United States of America,Newell Brands Inc.
Data Scientist,United States of America,Niyam IT
Data Scientist,United States of America,Open Systems Technologies Corporation
Data Scientist,United States of America,Ownds
Data Scientist,United States of America,Piper
Data Scientist,United States of America,Pistil Data
Data Scientist,United States of America,QUALIFICAR TI
Data Scientist,United States of America,"Relativity Space, Inc."
Data Scientist,United States of America,Rutgers
Data Scientist,United States of America,SPENCER STUART
Data Scientist,United States of America,SafeTower
Data Scientist,United States of America,"ServiceNow, Inc."
Data Scientist,United States of America,"Soil Carbon Solutions Center, Colorado State University"
Data Scientist,United States of America,Swca Environmental Consultants
Data Scientist,United States of America,Tandemai
Data Scientist,United States of America,Tensorlake
Data Scientist,United States of America,The Recycling Partnership
Data Scientist,United States of America,Volm Companies Inc.
Data Scientist,United States of America,"Western EcoSystems Technology, Inc. (WEST)"
Data Scientist,United States of America,World Resources Institute
Data Scientist,United States of America,"iSimcha, LLC"
Data Engineer,United States of America,Bloiz
Data Engineer,United States of America,Metric5
Data Scientist,United States of America,Charles
Data Scientist,United States of America,Cro Metrics
Data Scientist,United States of America,Everything Epic
Data Engineer,United States of America,"America Movil, S.A.B. de C.V"
Data Engineer,United States of America,Connective Health
Data Engineer,United States of America,EnVogue International
Data Engineer,United States of America,Founderpath
Data Engineer,United States of America,LoanPro
Data Engineer,United States of America,SDL International
Data Engineer,United States of America,Core IT Solutions
Data Engineer,United States of America,NTT India Digital Pvt Ltd
Data Engineer,United States of America,Schoolinks
Data Engineer,United States of America,VirtHire
Data Engineer,United States of America,Warp 10
Data Engineer,United States of America,p&c bank
Data Scientist,United States of America,American Auto Shield
Data Scientist,United States of America,"Argo Group International Holdings, Ltd"
Data Scientist,United States of America,"Biolog, Inc."
Data Scientist,United States of America,Cantor Fitzgerald
Data Scientist,United States of America,D.C. Witness
Data Scientist,United States of America,Emergya
Data Scientist,United States of America,Flashbots
Data Scientist,United States of America,InfiniteChoice
Data Scientist,United States of America,Insticator
Data Scientist,United States of America,IoT Nation
Data Scientist,United States of America,O Sports
Data Scientist,United States of America,PavCon
Data Scientist,United States of America,Postal Center International | PCI
Data Scientist,United States of America,Rippleshot
Data Scientist,United States of America,Saggezza
Data Scientist,United States of America,"Santander Bank, N. A."
Data Scientist,United States of America,Security Benefit
Data Scientist,United States of America,Stanford Health Care
Data Scientist,United States of America,Systems Enginuity
Data Scientist,United States of America,getbismart.com
Data Engineer,United States of America,American First National Bank
Data Engineer,United States of America,Cornerstone Information Systems
Data Engineer,United States of America,EverTrust
Data Engineer,United States of America,Fralin Biomedical Research Institute at VTC
Data Engineer,United States of America,Green Courte Residential Holdings
Data Engineer,United States of America,Intellectual Cloud Tech
Data Engineer,United States of America,"Interlink Analytics, Inc"
Data Engineer,United States of America,"JAS Worldwide Management, Inc."
Data Engineer,United States of America,"Jack in the Box, Inc."
Data Engineer,United States of America,Norac Pharma
Data Engineer,United States of America,Parkbee
Data Engineer,United States of America,Percolate by Seismic
Data Engineer,United States of America,"Royal Network IT Solutions, Inc"
Data Engineer,United States of America,Telstra Corporation Limited
Data Engineer,United States of America,The Travelers Insurance
Data Engineer,United States of America,The TriZetto Group
Data Engineer,United States of America,United Therapeutics
Data Engineer,United States of America,Wipro
Data Scientist,United States of America,Analytic Partners
Data Scientist,United States of America,DataHE
Data Scientist,United States of America,EisnerAmper
Data Scientist,United States of America,Fitila Labs
Data Scientist,United States of America,Freelauncer
Data Scientist,United States of America,GLOBAL HITSS
Data Scientist,United States of America,GROKSYS LLC
Data Scientist,United States of America,Incyte Corporation
Data Scientist,United States of America,LOTI Tecnologia Industrial
Data Scientist,United States of America,Mapr Technologies
Data Scientist,United States of America,Medicaid Done Right
Data Scientist,United States of America,Merck Pharma GmbH
